# Version 1.00
#
freq[Hz]	db:Trc1_S11	ang:Trc1_S11	db:Trc2_S12	ang:Trc2_S12	db:Trc3_S21	ang:Trc3_S21	db:Trc4_S22	ang:Trc4_S22	
3.641680000000000E+009	-9.285136862961350E+000	-9.862908604695491E+001	-3.846243524353491E+000	-1.182542295304176E+002	-3.840903929279483E+000	-1.184873374604218E+002	-6.877455629535161E+000	1.247208069844391E+002	
3.641900000000000E+009	-9.306682865468792E+000	-9.968356591788343E+001	-3.863926408883241E+000	-1.194616332675216E+002	-3.859223398760980E+000	-1.196910749453714E+002	-6.763475245309535E+000	1.225744944630378E+002	
3.642120000000000E+009	-9.328952435975229E+000	-1.007375135250100E+002	-3.881988092516005E+000	-1.206656297643543E+002	-3.877835505781563E+000	-1.208905200467245E+002	-6.651489661428199E+000	1.204525342486872E+002	
3.642340000000000E+009	-9.351934656635791E+000	-1.017916319942520E+002	-3.900435051364203E+000	-1.218618556495500E+002	-3.896818260881434E+000	-1.220850500767928E+002	-6.542080016442013E+000	1.183532901795009E+002	
3.642560000000000E+009	-9.375633238686859E+000	-1.028446905635953E+002	-3.919229302049972E+000	-1.230557922055822E+002	-3.916201857624042E+000	-1.232751566707508E+002	-6.434646001174142E+000	1.162762853626685E+002	
3.642780000000000E+009	-9.400185122436506E+000	-1.038978440997739E+002	-3.938321472887968E+000	-1.242427083757137E+002	-3.935932494660719E+000	-1.244609278778491E+002	-6.329596053193126E+000	1.142201681947487E+002	
3.643000000000000E+009	-9.425294081302553E+000	-1.049508081703890E+002	-3.957676141958695E+000	-1.254271844415811E+002	-3.955909636041150E+000	-1.256410107599197E+002	-6.226716234531257E+000	1.121843272335378E+002	
3.643220000000000E+009	-9.451292769538437E+000	-1.060031630625234E+002	-3.977402486025343E+000	-1.266093064972008E+002	-3.976243539589599E+000	-1.268176675522336E+002	-6.125925375541867E+000	1.101662714758490E+002	
3.643440000000000E+009	-9.478092824389986E+000	-1.070551348141930E+002	-3.997451686082895E+000	-1.277838280929080E+002	-3.996778900629078E+000	-1.279879194880719E+002	-6.027582530345001E+000	1.081697304712693E+002	
3.643660000000000E+009	-9.505264542333460E+000	-1.081064310302438E+002	-4.017654269839518E+000	-1.289533182386608E+002	-4.017588282042572E+000	-1.291552302469294E+002	-5.931425820491885E+000	1.061911206563492E+002	
